runtime,budget_in_USD,imdbVotes,IMDBscore,TomatoesScore,Metascore,Domestic_box_office,Theater_num,movie_2_before,movie_1_before,movie_0_before,Actor_2_before,Actor_1_before,Actor_0_before
115,28000000,96516,0.67,0.13,0.34,71399120,3223.0,39,100,100,10.25,11.25,17.75
134,55000000,385120,0.78,0.93,0.83,107136417,3143.0,15,43,67,21.75,30.0,47.25
106,90000000,101998,0.58,0.42,0.39,68559554,3080.0,35,100,91,38.0,89.75,92.25
100,30000000,124990,0.59,0.5,0.53,35266619,3157.0,78,96,100,11.25,37.75,27.25
88,50000000,182764,0.61,0.15,0.23,55703475,3375.0,13,100,73,31.0,49.0,55.0
96,,72943,0.8,0.98,0.82,1013100,75.0,6,23,19,6.25,5.25,4.0
90,4800000,100129,0.57,0.41,0.37,775849,81.0,20,56,34,19.25,32.75,18.25
104,8000000,128995,0.74,0.82,0.62,16170632,1302.0,69,88,93,23.0,21.75,11.75
100,130000000,181407,0.48,0.11,0.33,60522097,3401.0,13,18,58,27.0,28.25,42.0
114,195000000,122870,0.63,0.52,0.51,65187603,3525.0,14,44,78,29.5,37.75,45.25
99,12000000,97207,0.68,0.69,0.58,1703125,275.0,39,84,76,27.0,43.75,26.0
89,50000,88811,0.72,0.87,0.65,102617,7.0,5,12,15,0.0,0.0,20.25
85,2000000,120475,0.71,0.9,0.81,1370646,121.0,14,27,38,11.25,13.5,7.75
130,215000000,191652,0.63,0.59,0.44,234770996,3912.0,28,83,100,32.25,51.5,47.75
111,35000000,115067,0.57,0.19,0.35,134506920,3230.0,15,56,77,57.25,45.75,34.75
129,26000000,187068,0.64,0.51,0.45,49875291,3303.0,24,48,73,28.5,44.0,37.5
128,40000000,77099,0.75,0.8,0.62,95020213,3405.0,40,89,100,10.75,11.75,23.0
104,200000000,290623,0.73,0.8,0.65,268488329,4004.0,21,65,100,19.25,26.0,34.5
106,5000000,140467,0.66,0.39,0.4,83586447,3155.0,22,59,100,13.0,12.0,26.0
124,60000000,79535,0.62,0.47,0.52,19452138,2950.0,37,82,100,9.25,47.5,35.75
104,5000000,106490,0.65,0.74,0.61,27695246,2648.0,29,74,100,19.25,34.5,16.75
118,35000000,105132,0.62,0.41,0.42,17616641,2238.0,42,67,91,21.5,32.5,26.0
117,43000000,153313,0.66,0.65,0.6,159581587,3184.0,28,71,100,26.0,34.0,31.25
103,5000000,132409,0.74,0.84,0.68,21502690,1001.0,63,73,77,45.0,37.5,49.5
107,20000000,69814,0.56,0.3,0.41,8008161,2538.0,48,99,100,15.75,21.5,15.5
104,11000000,123336,0.75,0.92,0.93,13248209,729.0,84,88,100,18.75,15.75,19.75
98,135000000,176065,0.72,0.71,0.55,187168425,4065.0,26,65,100,33.0,39.0,46.25
109,61000000,181670,0.67,0.64,0.55,75612460,3028.0,22,70,90,35.5,57.25,40.25
106,,23727,0.57,0.0,,810,1.0,15,14,9,0.0,0.0,0.0
120,,69687,0.65,0.4,0.46,164480,105.0,24,62,100,12.75,16.0,16.25
93,,24488,0.62,0.57,0.55,523511,129.0,11,12,15,14.25,9.0,15.25
97,3500000,65560,0.63,0.41,0.5,17418667,2313.0,41,100,78,23.25,23.0,21.75
98,76000000,342325,0.74,0.74,0.62,368065385,4003.0,42,94,100,30.25,63.0,44.5
112,16000000,29600,0.62,0.32,0.37,302020,57.0,1,1,2,9.0,12.75,8.5
116,84000000,148255,0.66,0.44,0.47,53262560,3016.0,29,69,90,61.25,49.5,44.0
100,30000000,67314,0.59,0.37,0.44,22537881,3160.0,36,100,91,39.0,66.75,42.0
107,45000000,126330,0.64,0.61,0.54,12050299,2913.0,24,61,77,32.5,14.5,11.0
105,28000000,121124,0.66,0.45,0.48,63914167,3237.0,15,33,39,21.25,32.5,41.5
93,10000000,35857,0.62,0.54,0.51,352755,118.0,30,96,100,49.75,57.75,43.75
132,30000000,102342,0.72,0.71,0.66,116632095,3330.0,38,76,100,43.25,28.25,24.75
109,3000000,122810,0.79,0.97,0.94,8110621,897.0,73,95,96,31.75,55.75,29.0
121,25000000,79271,0.72,0.66,0.58,37738810,2411.0,77,100,91,44.25,49.5,46.25
119,50000000,155600,0.63,0.74,0.61,127352707,3507.0,7,28,47,54.5,75.75,78.75
98,92000000,188091,0.53,0.15,0.28,67349198,3555.0,37,100,99,36.5,51.5,54.75
116,22000000,98904,0.68,0.53,0.63,11330849,2101.0,21,51,49,15.25,13.75,10.25
109,35000000,71446,0.62,0.29,0.49,19701164,2622.0,26,70,76,44.5,53.75,35.0
131,19000000,118804,0.76,0.47,0.53,21488481,1316.0,49,44,76,28.75,7.5,18.0
116,18000000,34459,0.71,0.66,0.59,4438438,600.0,34,29,22,22.75,27.25,38.5
94,13000000,103567,0.67,0.45,0.51,51872378,2507.0,35,67,81,19.5,55.75,41.0
90,1066167,58640,0.71,0.96,0.77,258384,61.0,14,65,85,0.0,0.0,12.5
90,8000000,77596,0.56,0.59,0.66,5845732,650.0,69,89,88,61.0,74.75,39.0
96,130000000,108858,0.56,0.13,0.25,33618855,2852.0,32,59,64,39.75,47.75,44.25
100,20000000,61090,0.62,0.49,0.43,36686,19.0,47,72,97,21.75,9.0,38.75
104,1500000,34475,0.58,0.54,0.61,3491669,591.0,25,84,78,23.25,31.0,24.75
97,6231330,17867,0.63,0.31,0.42,2137573,274.0,48,42,42,7.0,9.0,3.75
107,8500000,41975,0.61,0.51,0.5,257706,63.0,33,35,27,2.25,10.75,18.25
95,,73035,0.72,0.76,0.61,1315500,65.0,10,7,13,6.75,7.0,15.0
104,,32521,0.65,0.76,0.65,1029949,78.0,14,10,9,16.5,9.75,13.5
101,20000000,104723,0.69,0.68,0.61,2322593,443.0,23,42,77,19.75,20.75,36.25
111,18000000,39175,0.69,0.35,0.52,13371528,2584.0,33,39,100,17.75,37.0,19.0
89,35000000,44076,0.56,0.07,0.28,21819348,2633.0,25,66,73,27.25,40.75,23.0
85,900000,67857,0.75,0.94,0.85,16098998,1086.0,56,80,99,18.75,31.75,33.0
86,,18162,0.57,0.67,0.56,113531,11.0,8,8,9,16.0,3.75,7.5
112,15000000,77748,0.65,0.56,0.51,42930462,2511.0,18,48,62,23.25,38.0,29.5
95,78000000,80775,0.64,0.71,0.59,119793567,4001.0,33,79,100,21.0,41.25,17.75
100,10900000,25640,0.74,0.84,0.64,10726630,1114.0,61,56,57,5.75,20.0,3.0
113,40000000,54035,0.64,0.31,0.35,29807260,2856.0,36,96,100,39.5,92.5,48.75
102,100000000,95140,0.67,0.65,0.52,107518682,3894.0,34,74,100,11.0,13.5,29.25
115,12000000,105083,0.77,0.91,0.86,17654912,968.0,46,33,28,30.75,16.75,8.0
120,16000000,26493,0.66,0.85,0.77,2013456,150.0,46,94,100,11.0,12.0,15.75
100,,25380,0.62,0.69,0.69,767732,57.0,48,71,91,28.5,35.25,27.0
128,12000000,88597,0.59,0.28,0.44,16131410,2381.0,53,98,100,20.0,41.75,31.0
90,,53460,0.61,0.82,0.71,343706,33.0,6,29,100,51.25,51.75,60.25
82,,46698,0.74,0.96,0.91,3827060,133.0,13,28,18,0.0,0.0,0.0
106,35000000,33078,0.57,0.07,0.32,7388654,2459.0,52,82,74,19.75,25.75,16.0
96,,3793,0.57,0.74,0.56,34531832,2841.0,31,36,30,0.0,9.5,0.0
105,26000000,70451,0.64,0.4,0.44,30659817,3036.0,23,50,76,22.5,31.75,30.25
98,,13200,0.64,0.56,0.6,88100,35.0,8,24,23,14.0,12.0,13.0
127,25500000,17740,0.65,0.51,0.45,42472,28.0,12,17,71,13.5,14.5,12.75
137,28000000,24877,0.64,0.26,0.38,1019038,227.0,28,31,21,15.5,21.5,20.25
96,135000000,74337,0.64,0.67,0.58,83028130,3809.0,42,86,100,23.25,25.0,38.75
116,6500000,46685,0.68,0.75,0.68,2274649,195.0,37,44,41,13.0,27.25,29.25
128,28000000,36288,0.62,0.36,0.49,3254172,1769.0,31,59,60,5.75,6.75,4.5
93,8000000,55590,0.7,0.95,0.78,17550872,835.0,50,44,41,5.25,4.0,2.75
99,250000,9800,0.38,0.22,0.36,59671,9.0,8,69,100,36.25,25.5,44.0
90,401857,9329,0.63,0.89,0.73,32846,13.0,9,100,74,0.0,0.0,11.75
90,,62701,0.64,0.81,0.68,125687,12.0,5,15,100,4.25,10.25,20.5
118,30000000,61131,0.65,0.38,0.39,10895295,2188.0,23,64,55,22.25,35.75,24.75
101,8000000,26135,0.65,0.67,0.57,60360,68.0,29,57,35,5.5,15.75,34.75
98,12000000,88585,0.76,0.9,0.77,37709979,1225.0,21,24,40,12.0,21.25,32.0
105,105000000,33996,0.54,0.14,0.34,71017784,3867.0,18,30,71,29.25,21.0,37.5
75,,3931,0.48,0.35,0.47,8348,2.0,100,88,82,8.25,0.0,8.0
104,1000000,42147,0.78,0.96,0.76,4231500,165.0,9,53,100,6.75,21.75,21.25
117,4000000,42649,0.69,0.85,0.74,373375,48.0,22,29,42,23.25,50.5,72.75
96,50000,28456,0.67,0.86,0.81,444098,43.0,42,29,27,30.0,8.5,5.0
88,30000000,58207,0.56,0.08,0.36,19316646,3026.0,28,36,35,31.75,35.0,25.75
96,,32996,0.61,0.69,0.49,21833,12.0,21,53,100,0.0,21.5,0.0
93,10000000,13970,0.64,0.5,0.51,641439,257.0,16,77,40,8.75,14.5,17.75
96,15000000,20386,0.62,0.43,0.5,5750995,870.0,4,11,54,0.0,0.0,0.0
98,,8909,0.58,0.66,0.5,174496,39.0,28,100,45,14.5,12.75,27.0
100,5832365,6888,0.59,0.69,0.52,1369,2.0,70,42,26,0.0,0.0,0.0
101,3300000,7708,0.65,0.27,0.37,1359910,347.0,15,15,18,22.25,18.5,20.75
107,13000000,31771,0.57,0.39,0.48,18007317,2161.0,21,67,69,8.25,9.5,7.25
106,,39240,0.74,0.99,0.81,54915,6.0,46,57,41,0.0,0.0,0.0
107,,7024,0.62,0.4,0.47,444179,266.0,21,20,19,15.0,17.25,11.75
86,2500000,40124,0.51,0.1,0.2,40041683,2160.0,29,66,100,43.0,24.25,41.75
87,2500000,14404,0.67,0.82,0.61,1780,1.0,10,13,34,16.5,24.5,8.0
93,,29324,0.67,0.92,0.79,2963271,144.0,29,11,0,12.25,25.0,19.25
89,10000000,43895,0.67,0.66,0.57,7779614,1074.0,49,81,100,46.25,42.0,28.75
104,,895,0.57,0.84,0.72,14344,1.0,51,57,49,10.75,11.0,9.25
90,,22447,0.62,0.54,0.58,3747833,356.0,10,8,38,16.0,13.25,31.75
98,12000000,15723,0.58,0.67,0.6,265452,37.0,7,59,100,20.75,12.0,25.0
112,,25179,0.72,0.83,0.78,509815,67.0,58,65,51,19.75,3.0,1.5
110,5000000,3560,0.54,0.4,0.5,15009,2.0,28,42,34,8.75,9.0,8.75
100,,8565,0.57,0.13,0.28,16769,8.0,36,58,56,17.5,9.5,20.25
90,,21964,0.63,0.45,0.53,61446,60.0,15,24,24,20.5,21.0,20.25
97,,34000,0.57,0.53,0.5,34657,6.0,24,40,52,15.25,14.5,2.75
112,5000000,9890,0.6,0.13,0.26,8088,15.0,13,26,7,18.75,21.75,17.0
110,,14082,0.68,0.77,0.64,32828,7.0,6,6,12,0.0,0.0,0.0
122,9070437,15860,0.65,0.74,0.63,137815,35.0,54,40,33,12.25,23.75,15.25
99,4000000,15339,0.61,0.63,0.49,9221,5.0,17,73,100,7.5,4.25,0.0
93,,11069,0.58,0.41,0.42,60166,7.0,24,22,12,13.25,12.25,11.5
90,18000000,22100,0.44,0.02,0.22,10501938,2135.0,40,30,83,26.5,22.5,45.5
95,1300000,7963,0.6,0.34,0.41,4404,11.0,28,19,25,32.0,39.0,12.75
84,,13372,0.53,0.53,0.48,3328,3.0,22,24,27,10.75,9.75,0.0
123,17000000,13923,0.67,0.72,0.59,70525195,2041.0,10,50,100,27.75,67.75,83.0
131,30000000,14597,0.56,0.51,0.49,1013945,308.0,34,46,58,8.5,17.5,22.25
160,,33860,0.71,0.67,,3827466,161.0,21,23,56,22.5,25.25,39.75
111,,8648,0.62,0.75,0.75,1233347,136.0,29,24,22,2.5,0.75,0.75
85,,20051,0.63,0.83,0.56,121179,44.0,11,20,20,0.0,25.5,0.0
141,35000000,24977,0.71,0.6,0.6,8323085,1010.0,30,100,57,19.5,13.5,9.25
96,,19418,0.64,0.78,0.74,391611,44.0,0,39,19,14.25,11.5,11.0
100,,5720,0.69,0.38,0.52,4304,16.0,2,3,5,9.25,16.5,12.5
87,,5407,0.52,0.45,0.41,3453,2.0,35,100,65,23.0,18.0,18.5
90,,8620,0.52,0.56,0.58,171962,30.0,13,21,14,0.0,0.0,0.0
105,500000,4066,0.66,0.17,,7965,10.0,26,35,21,8.0,2.5,2.5
99,8500000,30510,0.61,0.48,0.49,7034,9.0,13,22,20,20.5,24.25,19.5
99,,7497,0.45,0.29,0.44,614,2.0,3,2,21,23.25,28.75,19.75
113,3507030,14369,0.68,0.86,0.66,57475,13.0,8,11,29,0.0,0.0,22.0
94,725000,17690,0.64,0.82,0.73,205139,23.0,15,26,24,9.25,17.5,16.25
98,8901900,33091,0.55,0.19,0.46,24084,13.0,0,8,6,23.75,18.75,26.75
98,2500000,8430,0.49,0.31,0.41,4980,10.0,23,12,14,8.5,32.25,28.25
85,,6411,0.57,0.63,0.62,19613,11.0,52,21,58,25.5,17.0,8.25
134,,17417,0.76,0.69,0.58,450222,24.0,51,55,53,0.0,0.0,0.0
99,2500000,7067,0.65,0.57,0.6,53837,20.0,5,5,5,9.0,14.5,9.75
112,,12538,0.6,0.86,0.75,271755,55.0,11,26,25,17.0,16.5,16.75
93,18000000,15506,0.72,0.79,0.61,3419967,589.0,67,100,93,9.75,12.5,0.75
97,4000000,15910,0.62,0.53,0.61,19731,8.0,12,20,100,16.0,11.0,21.5
105,33000000,15332,0.71,0.77,0.53,176847,100.0,17,20,40,4.75,20.75,10.75
103,,10515,0.68,0.63,0.52,90592,43.0,66,100,80,8.25,13.25,5.0
90,,16233,0.59,0.8,0.61,22555,10.0,37,54,65,19.25,17.0,17.0
113,12700000,14324,0.7,0.59,0.57,3409304,124.0,12,13,32,1.75,3.25,3.75
172,,40320,0.54,0.71,0.61,8031955,138.0,15,69,100,27.0,43.25,64.5
85,34000000,5595,0.63,0.73,0.47,4091,10.0,0,0,0,12.25,0.0,12.5
91,55000000,20888,0.59,0.18,0.38,55750480,3736.0,33,77,94,21.75,22.25,19.25
88,200000,16322,0.67,0.89,0.63,59424,18.0,74,100,78,16.75,26.0,20.5
90,2500000,10203,0.57,0.25,,663,1.0,8,18,100,14.5,2.75,2.0
98,12000000,4989,0.55,,,1463,1.0,27,19,15,40.25,20.5,30.75
141,,44527,0.6,0.47,0.45,5307960,196.0,8,55,100,29.0,48.25,49.25
98,18000000,12753,0.59,0.25,0.4,489984,93.0,20,21,21,21.75,41.75,18.0
117,10000000,2499,0.61,0.52,0.58,25274,4.0,0,0,27,3.0,2.75,3.0
90,,8260,0.57,0.43,0.37,16971,21.0,7,13,50,3.5,20.0,5.0
83,,4033,0.29,0.0,0.01,228004,275.0,12,12,12,14.25,12.75,12.75
95,7000000,5334,0.62,0.27,0.38,6147,152976.0,24,54,41,22.25,16.5,12.5
186,,54603,0.82,0.76,,1626289,16.0,15,63,100,33.0,17.5,23.25
88,,12082,0.57,0.52,0.5,157690,42.0,12,18,12,36.0,29.0,21.5
116,,9709,0.58,0.51,0.53,18642,10.0,3,36,58,43.25,33.5,28.0
101,,6247,0.6,0.53,0.57,16119,6.0,18,23,15,30.0,23.25,5.75
90,,27934,0.69,0.86,0.66,153426,22.0,18,17,19,28.0,10.0,19.75
106,22000000,8153,0.65,0.67,0.38,35017,4.0,5,10,11,0.0,0.0,0.0
122,,2838,0.61,0.31,0.38,11294,10.0,0,0,0,15.75,18.25,18.5
97,,2838,0.61,0.77,0.65,48995,9.0,5,21,52,31.0,32.25,30.25
90,5000000,2112,0.48,0.2,,1189612,157.0,22,8,17,24.75,20.25,20.0
88,5000000,15105,0.4,0.15,0.35,15179303,2700.0,10,6,64,29.25,18.0,53.25
96,2100000,11940,0.75,0.89,0.75,583000,7.0,42,43,48,0.0,0.0,0.0
99,,3442,0.54,0.29,,3080,10.0,60,82,56,19.5,16.25,18.0
104,,3664,0.55,0.41,0.5,37949,8.0,26,16,100,31.5,34.75,12.25
96,8500000,8256,0.51,0.16,0.34,21569509,2030.0,19,58,100,26.75,25.0,25.25
85,,1711,0.56,0.57,0.4,4790,1.0,0,0,0,0.0,0.0,0.0
99,5500000,2108,0.61,0.77,0.57,24956,10.0,55,100,68,0.0,0.0,0.0
101,,1989,0.62,0.08,0.32,91401,52.0,0,19,0,4.75,12.0,4.75
94,,1855,0.57,0.29,0.46,171138,78.0,11,11,7,0.0,0.0,0.0
118,5000000,1523,0.45,0.06,0.23,2387730,458.0,30,12,29,6.5,15.5,9.5
90,,8801,0.63,0.5,0.53,13769,5.0,4,3,5,12.5,6.5,11.25
102,,3003,0.62,0.5,0.39,2507159,511.0,20,12,12,6.75,22.25,15.0
92,4000000,4702,0.62,0.42,0.51,385069,36.0,10,6,10,21.0,24.25,27.25
84,2000000,1576,0.59,0.53,0.54,6420,6.0,0,100,41,27.0,18.5,20.5
110,20000000,8741,0.51,0.06,0.29,8888355,2008.0,27,40,56,17.5,13.0,10.75
97,,1489,0.49,,,549632,68.0,0,22,0,5.0,1.25,1.25
96,,996,0.46,0.16,0.26,292824,490.0,57,42,52,0.0,29.25,12.25
113,1200000,2742,0.6,0.45,,2859955,381.0,31,100,81,0.0,17.5,25.0
81,,1703,0.58,0.43,0.49,4734,13.0,28,89,100,12.0,20.25,18.25
97,2500000,5485,0.57,0.85,0.66,9326,10.0,6,8,11,3.0,21.25,36.5
111,,9197,0.66,0.42,0.49,2171257,216.0,45,31,36,14.75,11.25,13.5
152,16565750,18828,0.53,0.69,,2123333,208.0,15,63,100,23.25,23.0,39.5
100,6358500,3535,0.56,0.33,0.22,1624,1.0,49,76,80,5.5,5.5,4.75
140,5041750,26693,0.76,0.71,,756233,102.0,4,51,99,10.25,49.25,33.25
103,7000000,661,0.45,,,795755,103.0,22,66,22,0.0,19.75,23.0
86,,3252,0.49,0.23,0.35,14873,3.0,64,57,68,38.75,19.5,16.5
97,,8980,0.61,0.12,0.3,2098,1.0,4,74,100,33.5,23.75,9.25
105,3100000,981,0.59,0.18,0.19,1327841,412.0,21,100,62,45.5,39.0,18.25
111,6285004,4431,0.6,0.53,0.58,6871,3.0,90,61,72,9.25,7.75,9.75
88,,6536,0.57,,,2793,1.0,29,49,32,14.75,20.75,17.25
91,,10630,0.73,0.98,0.83,21648,6.0,10,10,30,0.0,0.0,0.0
93,,5226,0.6,0.83,0.76,92336,36.0,11,22,6,0.0,13.0,0.0
155,3745300,5557,0.59,0.4,,369310,89.0,10,52,100,37.25,29.25,26.5
116,,4215,0.68,0.0,,248346,51.0,9,72,100,8.0,26.25,29.25
91,2000000,2770,0.63,0.56,0.56,39850,13.0,6,36,100,22.5,29.25,22.0
101,5000000,1325,0.6,0.14,0.25,36746,14.0,66,69,58,30.5,21.0,15.5
93,10000000,7252,0.63,0.88,0.73,2225098,156.0,24,59,72,0.0,14.75,12.25
104,5000000,6071,0.62,0.51,0.59,51610,16.0,12,24,12,13.25,15.25,24.0
96,4000000,3314,0.52,0.57,,30444,5.0,0,15,7,32.0,36.0,19.5
111,4144010,1581,0.61,0.51,0.51,54529,6.0,31,33,31,29.75,15.25,20.0
80,8000000,815,0.44,,,75395035,3241.0,1,1,1,36.75,2.75,1.75
88,70000000,5340,0.55,0.16,0.25,8462347,2658.0,0,44,98,7.75,11.75,10.75
95,3620160,2781,0.65,0.8,0.65,35296,4.0,40,100,62,7.0,3.5,8.0
108,,10366,0.66,0.67,,295414,92.0,12,60,100,2.25,13.75,15.75
82,,2002,0.55,0.84,0.76,33817,3.0,0,17,23,13.0,0.0,6.5
90,,934,0.36,,,2498,3.0,99,100,68,30.25,27.25,0.0
95,15000000,4427,0.53,0.37,0.52,9177065,2041.0,23,70,100,31.5,19.75,17.75
88,,3349,0.53,0.38,0.55,36128,5.0,19,4,6,16.25,7.75,5.5
60,,2218,0.51,0.53,0.47,40862,2.0,47,47,0,34.0,0.0,13.75
96,6000000,683,0.57,0.3,0.39,890303,638.0,21,21,19,42.25,42.25,31.0
128,2601990,2844,0.69,0.89,0.74,16831,2.0,56,100,77,0.0,0.0,0.0
83,,414,0.63,0.37,0.38,66880,29.0,10,47,90,12.0,6.5,8.75
86,1200000,1751,0.55,0.6,,4076,10.0,0,5,5,0.0,9.75,3.25
100,3000000,4599,0.44,0.08,0.12,7886,5.0,9,34,72,9.0,12.5,12.0
120,12000000,803,0.56,0.21,0.34,171740,59.0,12,46,100,6.5,6.5,32.75
116,,889,0.62,0.62,0.62,34768,8.0,27,69,100,11.75,5.75,12.25
80,,2749,0.46,0.43,0.4,5710,5.0,5,5,7,10.75,0.0,0.0
130,,617,0.61,0.84,0.67,46874,4.0,0,32,0,7.75,38.25,23.25
101,20000000,427623,0.73,0.87,0.68,43037835,2589.0,13,46,60,30.0,54.5,60.5
121,170000000,936430,0.81,0.91,0.76,333172112,4088.0,20,64,100,23.25,30.5,48.75
123,160000000,346404,0.64,0.75,0.62,200676069,3952.0,29,98,100,21.5,61.5,92.25
169,165000000,1288392,0.86,0.72,0.74,188017894,3561.0,19,69,100,19.5,20.25,28.0
136,170000000,655267,0.78,0.9,0.7,259746958,3938.0,29,68,100,32.25,56.0,53.5
86,1600000,124726,0.77,0.96,0.76,3469224,144.0,30,54,48,4.0,8.0,10.25
132,200000000,615786,0.8,0.9,0.75,233921534,4001.0,22,54,100,30.75,45.0,61.25
129,81000000,539995,0.77,0.74,0.6,128261724,3282.0,33,60,100,3.75,24.5,14.75
149,61000000,758570,0.81,0.87,0.79,167767189,3284.0,18,73,100,22.0,49.25,58.75
105,100000000,99841,0.55,0.27,0.39,23169033,2658.0,22,80,100,15.25,20.0,30.5
114,14000000,618783,0.8,0.9,0.73,91125143,2402.0,22,41,61,35.25,35.0,36.5
106,3300000,613496,0.85,0.93,0.88,13092006,567.0,5,7,6,12.0,6.75,10.25
89,40000000,401712,0.64,0.67,0.61,126573960,3202.0,26,68,100,29.0,36.25,57.75
97,180000000,304775,0.7,0.54,0.56,241407328,3948.0,18,25,82,17.0,15.75,45.0
99,25000000,629114,0.81,0.91,0.88,59076019,1467.0,64,65,64,33.0,46.25,23.5
132,55000000,300294,0.72,0.6,0.57,101530738,3236.0,23,49,79,12.5,53.0,44.75
108,15000000,422455,0.77,0.92,0.78,25440971,2004.0,29,44,50,27.5,16.25,35.75
113,178000000,544801,0.79,0.9,0.71,100206256,3505.0,40,85,100,30.5,48.75,41.75
139,85000000,398123,0.67,0.42,0.48,150947895,3936.0,21,67,100,23.25,38.0,57.5
119,18000000,518587,0.77,0.91,0.87,42340598,1213.0,0,36,36,7.25,8.5,7.5
134,68000000,379602,0.76,0.77,0.64,85817906,3313.0,8,19,31,28.75,28.5,38.25
102,145000000,275925,0.78,0.92,0.76,177002924,4268.0,28,73,100,20.5,36.75,30.25
142,200000000,386169,0.66,0.52,0.53,202853933,4324.0,58,100,92,25.25,52.75,80.5
102,110000000,262166,0.62,0.44,0.48,106580051,3490.0,16,64,100,14.75,55.0,81.25
102,,104521,0.72,0.33,0.44,20431,15.0,22,40,56,11.0,14.0,6.25
144,250000000,436512,0.74,0.59,0.59,255119788,3875.0,46,98,100,17.75,42.25,48.0
117,8500000,401870,0.79,0.95,0.76,32381218,2766.0,18,23,88,12.5,22.25,32.25
133,58800000,400977,0.73,0.72,0.72,350126372,3885.0,36,59,100,24.0,24.75,33.0
100,1000000,181077,0.69,0.96,0.83,14674077,1655.0,22,55,47,0.0,0.0,0.0
123,15000000,360073,0.77,0.79,0.72,35893537,1220.0,17,40,27,5.0,3.25,4.5
100,60000000,303552,0.78,0.95,0.83,257784718,3890.0,19,60,100,19.5,49.5,34.5
102,95000000,66300,0.55,0.11,0.3,17725785,2875.0,66,95,76,37.75,40.25,29.0
126,12000000,314421,0.77,0.8,0.69,124872350,3340.0,20,68,100,27.0,59.0,62.5
113,34000000,385431,0.68,0.65,0.57,102427862,3638.0,24,72,100,5.25,65.25,40.0
98,100000000,136755,0.6,0.58,0.47,72688614,3595.0,42,75,100,23.0,41.0,33.0
94,2000000,170529,0.68,0.98,0.86,950792,80.0,83,62,82,11.25,43.5,14.25
126,90000000,155618,0.61,0.32,0.35,39322544,3221.0,78,97,96,28.25,35.25,35.25
102,165000000,369099,0.78,0.89,0.74,222527828,3773.0,16,57,100,22.75,63.0,49.25
165,210000000,282933,0.57,0.18,0.32,245439076,4233.0,25,75,100,24.5,55.5,64.75
117,40000000,106269,0.65,0.14,0.31,46290741,3555.0,25,67,100,51.25,86.25,63.5
92,70000000,164580,0.63,0.24,0.4,55991880,2900.0,62,100,95,19.75,51.5,30.75
137,65000000,129305,0.72,0.51,0.59,115637895,3301.0,31,89,100,28.5,44.5,37.5
129,,23462,0.73,0.84,0.76,1822250,104.0,28,47,38,12.75,25.5,30.25
148,20000000,83120,0.67,0.74,0.81,8110975,653.0,41,100,90,38.75,57.25,21.75
102,3000000,40595,0.53,0.45,0.55,1821983,602.0,47,100,97,54.25,59.25,30.25
108,48000000,164081,0.6,0.12,0.26,89256424,3594.0,26,70,100,36.5,63.0,49.0
125,50000000,123360,0.6,0.71,0.69,128002372,2833.0,17,75,100,17.25,47.25,57.5
103,12000000,40269,0.64,0.66,0.64,1109199,608.0,33,53,44,4.5,6.75,6.5
102,65000000,139997,0.65,0.42,0.46,13757804,2894.0,40,100,91,38.25,59.25,30.75
165,4000000,314592,0.79,0.97,1.0,25379975,775.0,32,38,32,16.0,37.75,27.25
118,65000000,31140,0.53,0.28,0.33,85911262,3197.0,44,67,98,14.25,23.5,34.5
94,8000000,91980,0.62,0.22,0.36,26068955,2809.0,13,19,41,29.0,34.5,31.25
141,50000000,161774,0.74,0.49,0.48,22257,3.0,22,66,94,29.25,44.0,39.75
130,170000000,388318,0.76,0.9,0.79,208545589,3969.0,20,75,100,17.0,40.75,39.25
98,127000000,92164,0.62,0.47,0.47,113746621,3914.0,11,35,74,16.5,36.25,31.5
94,40000000,100260,0.51,0.16,0.36,38543473,3062.0,37,75,94,37.0,61.75,46.5
112,50000000,317917,0.7,0.84,0.71,191719337,3426.0,32,72,100,37.5,22.75,30.25
99,6500000,120552,0.54,0.29,0.37,84273813,3215.0,21,64,100,16.75,30.0,42.25
97,25000000,104863,0.65,0.35,0.47,45090374,3003.0,34,100,88,19.5,48.75,20.5
123,125000000,376980,0.66,0.68,0.64,337135885,4151.0,26,78,91,14.0,40.75,30.75
117,100000000,205413,0.62,0.49,0.52,58607007,3372.0,65,100,91,29.0,40.5,52.25
112,44000000,285822,0.65,0.51,0.52,6105175,581.0,35,100,58,40.75,62.75,51.75
118,26000000,59585,0.67,0.09,0.29,26766213,2936.0,42,81,90,40.5,56.5,57.5
97,18000000,265076,0.63,0.72,0.68,150086800,3311.0,35,88,100,16.0,31.25,29.75
111,15000000,34905,0.62,0.62,0.67,350741,66.0,20,23,57,12.75,17.25,35.25
116,5177497,20335,0.72,0.86,0.74,50255,10.0,100,44,50,10.5,17.75,17.25
95,50000000,59293,0.73,0.82,0.67,50151543,3113.0,27,73,100,36.5,42.5,37.75
112,,17829,0.65,0.48,0.51,558173,87.0,32,73,85,25.0,7.75,6.5
101,125000000,191940,0.58,0.22,0.31,191204754,3980.0,32,76,100,35.25,44.0,59.0
138,125000000,229046,0.58,0.76,0.68,101200044,3571.0,28,87,100,40.5,57.0,54.0
132,66000000,154379,0.65,0.22,0.39,43568507,3115.0,26,70,100,38.25,41.25,57.0
95,,44513,0.68,0.27,0.31,37151,21.0,3,100,82,9.75,11.0,15.25
